country,ISO alpha-3 code,UN_region,UN_subregion,year,record,crop_land,grazing_land,forest_land,fishing_ground,built_up_land,carbon,total,Percapita GDP (2010 USD),population
Timor-Leste,TLS,Asia,South-Eastern Asia,2012,EFConsPerCap,,,,,,,0.496401925,876.449,1102000
Timor-Leste,TLS,Asia,South-Eastern Asia,2012,EFConsTotGHA,,,,,,,547074.6114,876.449,1102000
Timor-Leste,TLS,Asia,South-Eastern Asia,2013,EFConsPerCap,,,,,,,0.772315078,878.562,1129000
Timor-Leste,TLS,Asia,South-Eastern Asia,2013,EFConsTotGHA,,,,,,,872183.1856,878.562,1129000
Timor-Leste,TLS,Asia,South-Eastern Asia,2014,EFConsPerCap,0.258862043,0.064299391,0.038772658,0.02426501,0.040712254,0.13944569,0.566357047,893.872,1157000
Timor-Leste,TLS,Asia,South-Eastern Asia,2014,EFConsTotGHA,299596.5708,74417.54263,44873.92302,28083.35205,47118.73329,161388.8616,655478.9835,893.872,1157000
Qatar,QAT,Asia,Western Asia,1980,EFConsPerCap,1.068829962,0.525648826,0.153999027,0.058498257,0.041875487,5.997408896,7.846260456,,224000
Qatar,QAT,Asia,Western Asia,1980,EFConsTotGHA,239113.2911,117595.5252,34451.8918,13086.93726,9368.174521,1341710.309,1755326.129,,224000
Qatar,QAT,Asia,Western Asia,1981,EFConsPerCap,0.977001939,0.562929732,0.151106973,0.053497236,0.046090868,8.220990669,10.01161742,,248000
Qatar,QAT,Asia,Western Asia,1981,EFConsTotGHA,242348.256,139636.4054,37482.53703,13270.14956,11432.97785,2039241.347,2483411.673,,248000
Qatar,QAT,Asia,Western Asia,1982,EFConsPerCap,0.820753277,0.456210516,0.11622604,0.111197642,0.049357874,8.823404297,10.37714965,,277000
Qatar,QAT,Asia,Western Asia,1982,EFConsTotGHA,227547.2838,126480.7179,32222.74033,30828.65728,13684.07596,2446218.293,2876981.768,,277000
Qatar,QAT,Asia,Western Asia,1983,EFConsPerCap,0.709428709,0.505011433,0.104624149,0.097608498,0.032916035,7.542613533,8.992202357,,309000
Qatar,QAT,Asia,Western Asia,1983,EFConsTotGHA,219409.2742,156187.9166,32357.7384,30187.96581,10180.13958,2332749.35,2781072.385,,309000
Qatar,QAT,Asia,Western Asia,1984,EFConsPerCap,0.887950268,0.498785649,0.09503294,0.114105108,0.032508883,7.86556578,9.493948627,,341000
Qatar,QAT,Asia,Western Asia,1984,EFConsTotGHA,303045.0046,170228.5643,32433.41295,38942.47708,11094.82708,2684407.567,3240151.853,,341000
Qatar,QAT,Asia,Western Asia,1985,EFConsPerCap,0.787241838,0.395861134,0.092235046,0.099874618,0.036546516,6.838965697,8.25072485,,371000
Qatar,QAT,Asia,Western Asia,1985,EFConsTotGHA,292122.6276,146892.5927,34225.75216,37060.5759,13561.35274,2537741.938,3061604.84,,371000
Qatar,QAT,Asia,Western Asia,1986,EFConsPerCap,0.632934543,0.47829425,0.088133759,0.079186627,0.035813486,7.200989015,8.515351679,,398000
Qatar,QAT,Asia,Western Asia,1986,EFConsTotGHA,252114.2775,190517.0299,35105.96665,31542.09157,14265.4424,2868341.069,3391885.877,,398000
Qatar,QAT,Asia,Western Asia,1987,EFConsPerCap,0.661804566,0.366720268,0.081451987,0.087000501,0.038494757,7.188525219,8.423997299,,423000
Qatar,QAT,Asia,Western Asia,1987,EFConsTotGHA,280159.7389,155242.5895,34480.82508,36829.66083,16295.86964,3043096.786,3566105.47,,423000
Qatar,QAT,Asia,Western Asia,1988,EFConsPerCap,0.691998078,0.393780463,0.096396712,0.081424405,0.039544991,7.023654826,8.326799475,,445000
Qatar,QAT,Asia,Western Asia,1988,EFConsTotGHA,308079.6223,175312.2447,42916.10544,36250.38978,17605.54882,3126952.22,3707116.131,,445000
Qatar,QAT,Asia,Western Asia,1989,EFConsPerCap,0.663391737,0.33826368,0.076873759,0.103972403,0.046926219,7.282777467,8.512205264,,463000
Qatar,QAT,Asia,Western Asia,1989,EFConsTotGHA,307191.5121,156637.0604,35597.31729,48145.67005,21729.74924,3372377.585,3941678.894,,463000
Qatar,QAT,Asia,Western Asia,1990,EFConsPerCap,0.691842424,0.364708436,0.071614291,0.14766301,0.042986083,5.924224969,7.243039213,,476000
Qatar,QAT,Asia,Western Asia,1990,EFConsTotGHA,329647.6923,173775.5448,34122.63405,70358.17524,20481.92288,2822762.846,3451148.815,,476000
Qatar,QAT,Asia,Western Asia,1991,EFConsPerCap,0.644045613,0.33784349,0.071094323,0.21298844,0.053745148,7.782855927,9.102572942,,485000
Qatar,QAT,Asia,Western Asia,1991,EFConsTotGHA,312435.5523,163892.6116,34488.8523,103323.6772,26072.5245,3775572.477,4415785.694,,485000
Qatar,QAT,Asia,Western Asia,1992,EFConsPerCap,0.740342574,0.34124572,0.078949635,0.206456767,0.045297638,8.021967033,9.434259366,,490000
Qatar,QAT,Asia,Western Asia,1992,EFConsTotGHA,362522.067,167097.109,38659.10971,101095.2718,22180.80356,3928100.547,4619654.908,,490000
Qatar,QAT,Asia,Western Asia,1993,EFConsPerCap,0.755112022,0.351517647,0.055290329,0.188267135,0.045585825,8.546692186,9.942465144,,492000
Qatar,QAT,Asia,Western Asia,1993,EFConsTotGHA,371605.7247,172988.8627,27209.47638,92650.02173,22433.69578,4205998.117,4892885.898,,492000
Qatar,QAT,Asia,Western Asia,1994,EFConsPerCap,0.771766543,0.33996491,0.056290056,0.154197501,0.044649831,8.427817783,9.794686624,,495000
Qatar,QAT,Asia,Western Asia,1994,EFConsTotGHA,382162.5739,168343.4793,27873.65296,76355.36218,22109.65779,4173278.26,4850122.987,,495000
Qatar,QAT,Asia,Western Asia,1995,EFConsPerCap,0.76598386,0.365541447,0.047389747,0.139995743,0.049262103,9.899651187,11.26782409,,501000
Qatar,QAT,Asia,Western Asia,1995,EFConsTotGHA,383772.4769,183143.2148,23743.16401,70140.529,24681.2503,4959913.461,5645394.096,,501000
Qatar,QAT,Asia,Western Asia,1996,EFConsPerCap,0.631069825,0.270677652,0.059771396,0.138325345,0.052667487,10.44103455,11.59354626,,512000
Qatar,QAT,Asia,Western Asia,1996,EFConsTotGHA,323021.9333,138550.1496,30594.8269,70803.76645,26958.59114,5344389.852,5934319.119,,512000
Qatar,QAT,Asia,Western Asia,1997,EFConsPerCap,0.752994178,0.312304153,0.081638936,0.123554577,0.068655558,10.37786059,11.71700799,,528000
Qatar,QAT,Asia,Western Asia,1997,EFConsTotGHA,397741.3236,164963.1178,43122.74814,65263.13541,36264.75894,5481721.005,6189076.089,,528000
Qatar,QAT,Asia,Western Asia,1998,EFConsPerCap,0.728741447,0.319215596,0.113486599,0.144545993,0.056594924,9.553556117,10.91614068,,549000
Qatar,QAT,Asia,Western Asia,1998,EFConsTotGHA,399800.6613,175127.4157,62260.78892,79300.53107,31048.99321,5241252.668,5988791.058,,549000
Qatar,QAT,Asia,Western Asia,1999,EFConsPerCap,0.638973303,0.238031446,0.146961176,0.075454563,0.063834975,8.037378066,9.200633528,,571000
Qatar,QAT,Asia,Western Asia,1999,EFConsTotGHA,364625.6457,135830.9797,83862.36689,43057.61876,36426.98213,4586473.575,5250277.168,,571000
Qatar,QAT,Asia,Western Asia,2000,EFConsPerCap,0.732704812,0.293626917,0.076175304,0.093476551,0.06273779,9.363308681,10.62203005,60858.2,593000
Qatar,QAT,Asia,Western Asia,2000,EFConsTotGHA,434825.8708,174253.7755,45206.46303,55473.93977,37231.93007,5556683.654,6303675.633,60858.2,593000
Qatar,QAT,Asia,Western Asia,2001,EFConsPerCap,0.916232496,0.355801499,0.307848543,0.14842615,0.04777323,8.999677891,10.77575981,60707.1,614000
Qatar,QAT,Asia,Western Asia,2001,EFConsTotGHA,562310.1807,218362.4853,188932.7987,91092.09223,29319.38555,5523282.051,6613298.994,60707.1,614000
Qatar,QAT,Asia,Western Asia,2002,EFConsPerCap,0.816206882,0.387566231,0.11404156,0.142934272,0.054868984,9.267438835,10.78305676,62167.6,634000
Qatar,QAT,Asia,Western Asia,2002,EFConsTotGHA,517791.8519,245867.3661,72346.59719,90675.78692,34808.22502,5879151.992,6840641.819,62167.6,634000
Qatar,QAT,Asia,Western Asia,2003,EFConsPerCap,0.787588083,0.309714728,0.16326431,0.214968236,0.052225099,8.057454394,9.585214849,60460.4,668000
Qatar,QAT,Asia,Western Asia,2003,EFConsTotGHA,526238.774,206940.5343,109087.4944,143634.2468,34894.98181,5383708.838,6404504.869,60460.4,668000
Qatar,QAT,Asia,Western Asia,2004,EFConsPerCap,0.616703343,0.263239773,0.240092979,0.130736315,0.049945988,7.781199474,9.081917871,65405.7,732000
Qatar,QAT,Asia,Western Asia,2004,EFConsTotGHA,451486.0554,192716.7873,175771.1117,95711.5343,36565.25815,5696585.074,6648835.821,65405.7,732000
Qatar,QAT,Asia,Western Asia,2005,EFConsPerCap,0.756270354,0.407529443,0.266361041,0.209767271,0.059099728,11.02476161,12.72378945,61688.8,837000
Qatar,QAT,Asia,Western Asia,2005,EFConsTotGHA,632940.8184,341071.176,222923.9506,175559.2656,49461.98135,9226887.711,10648844.9,61688.8,837000
Qatar,QAT,Asia,Western Asia,2006,EFConsPerCap,0.724710317,0.454937235,0.235974081,0.268713802,0.062549186,14.19915504,15.94603966,66623.1,988000
Qatar,QAT,Asia,Western Asia,2006,EFConsTotGHA,716338.4622,449681.7993,233248.1084,265609.6192,61826.61811,14035126.38,15761830.98,66623.1,988000
Qatar,QAT,Asia,Western Asia,2007,EFConsPerCap,0.766747398,0.399220946,0.132646823,0.230447042,0.062153699,15.26453367,16.85574958,66761.6,1179000
Qatar,QAT,Asia,Western Asia,2007,EFConsTotGHA,903956.8072,470661.5143,156383.9659,271685.5289,73276.10091,17996121.22,19872085.14,66761.6,1179000
Qatar,QAT,Asia,Western Asia,2008,EFConsPerCap,0.941896127,0.578304519,0.182134974,0.2734312,0.044491337,14.0807577,16.10101586,67262.5,1389000
Qatar,QAT,Asia,Western Asia,2008,EFConsTotGHA,1308256.007,803241.822,252978.1859,379784.9891,61796.68536,19557608.67,22363666.36,67262.5,1389000
Qatar,QAT,Asia,Western Asia,2009,EFConsPerCap,0.663419902,0.391299932,0.109168942,0.203993528,0.050160075,14.2794728,15.69751518,65769,1591000
Qatar,QAT,Asia,Western Asia,2009,EFConsTotGHA,1055600.593,622616.8958,173704.1643,324584.307,79812.2046,22720783.5,24977101.66,65769,1591000
Qatar,QAT,Asia,Western Asia,2010,EFConsPerCap,0.888821904,0.650199221,0.132894939,0.180358454,0.051450748,12.54617993,14.44990519,70306.2,1766000
Qatar,QAT,Asia,Western Asia,2010,EFConsTotGHA,1569223.968,1147933.233,234627.3459,318424.6561,90836.80998,22150406.24,25511452.26,70306.2,1766000
Qatar,QAT,Asia,Western Asia,2011,EFConsPerCap,0.737435828,0.502940574,0.135539357,0.254338757,0.046373297,12.75937516,14.43600297,72671,1905000
Qatar,QAT,Asia,Western Asia,2011,EFConsTotGHA,1405139.68,958323.0575,258262.105,484627.2257,88361.53169,24312223.05,27506936.65,72671,1905000
Qatar,QAT,Asia,Western Asia,2012,EFConsPerCap,0.640222829,0.340372089,0.146845421,0.272986893,0.041802293,13.33577986,14.77800939,70396.8,2016000
Qatar,QAT,Asia,Western Asia,2012,EFConsTotGHA,1290445.935,686060.7885,295984.5665,550237.8392,84257.53688,26879864.55,29786851.21,70396.8,2016000
Qatar,QAT,Asia,Western Asia,2013,EFConsPerCap,0.51577372,0.328400136,0.143905817,0.180573845,0.053456405,12.52542835,13.74753827,68899.5,2101000
Qatar,QAT,Asia,Western Asia,2013,EFConsTotGHA,1083790.18,690063.9341,302387.859,379438.0208,112327.4123,26319557.82,28887565.23,68899.5,2101000
Qatar,QAT,Asia,Western Asia,2014,EFConsPerCap,0.491825362,0.302089604,0.203046804,0.190718122,0.052148931,14.41415298,15.65398181,67901.2,2172000
Qatar,QAT,Asia,Western Asia,2014,EFConsTotGHA,1068274.226,656156.7634,441029.8525,414251.2156,113270.6105,31308405.98,34001388.64,67901.2,2172000
Saudi Arabia,SAU,Asia,Western Asia,2014,EFConsPerCap,0.744028376,0.237494406,0.217068237,0.079347718,0.024575796,4.700114801,6.002629332,21183.5,30887000
Saudi Arabia,SAU,Asia,Western Asia,2014,EFConsTotGHA,22980432.42,7335370.96,6704478.093,2450773.28,759060.3139,145170095.8,185400210.9,21183.5,30887000
Singapore,SGP,Asia,South-Eastern Asia,1973,EFConsPerCap,0.432073905,0.086801146,0.422859644,0.292210129,0.015330084,0.178697563,1.42797247,8703.73,2192000
Singapore,SGP,Asia,South-Eastern Asia,1973,EFConsTotGHA,947071.4005,190261.1609,926874.4771,640501.2025,33602.31578,391690.7485,3130001.305,8703.73,2192000
Singapore,SGP,Asia,South-Eastern Asia,1974,EFConsPerCap,0.386944971,0.094914269,0.461585306,0.283570795,0.014019335,0.410554169,1.651588844,9113.74,2229000
Singapore,SGP,Asia,South-Eastern Asia,1974,EFConsTotGHA,862461.6079,211554.4055,1028827.443,632050.9163,31247.69387,915084.1461,3681226.213,9113.74,2229000
Singapore,SGP,Asia,South-Eastern Asia,1975,EFConsPerCap,0.393497209,0.094371933,0.361987168,0.270417741,0.014522599,0.581955738,1.716752388,9395.59,2262000
Singapore,SGP,Asia,South-Eastern Asia,1975,EFConsTotGHA,890244.1089,213506.108,818956.1092,611790.3636,32855.78151,1316610.78,3883963.251,9395.59,2262000
Singapore,SGP,Asia,South-Eastern Asia,1976,EFConsPerCap,0.580423511,0.112161058,0.537204791,0.261851864,0.014986525,0.673151759,2.179779508,9959.18,2292000
Singapore,SGP,Asia,South-Eastern Asia,1976,EFConsTotGHA,1330110.194,257030.5372,1231069.306,600064.9992,34343.42243,1542608.113,4995226.572,9959.18,2292000
Singapore,SGP,Asia,South-Eastern Asia,1977,EFConsPerCap,0.530385663,0.124335847,0.516664006,0.17578082,0.013383005,0.164976062,1.525525403,10557.4,2318000
Singapore,SGP,Asia,South-Eastern Asia,1977,EFConsTotGHA,1229327.915,288185.6326,1197523.859,407424.7935,31019.12893,382381.5256,3535862.855,10557.4,2318000
Singapore,SGP,Asia,South-Eastern Asia,1978,EFConsPerCap,0.436130403,0.119715056,0.567500288,0.194603106,0.012922794,0.528543235,1.859414883,11338.3,2344000
Singapore,SGP,Asia,South-Eastern Asia,1978,EFConsTotGHA,1022385.601,280638.4248,1330345.509,456192.4866,30293.87248,1239021.608,4358877.502,11338.3,2344000
Singapore,SGP,Asia,South-Eastern Asia,1979,EFConsPerCap,0.575295701,0.138216243,0.528935088,0.147544965,0.012176026,2.119067931,3.521235954,12250.6,2375000
Singapore,SGP,Asia,South-Eastern Asia,1979,EFConsTotGHA,1366568.87,328321.6161,1256442.946,350481.2493,28923.17459,5033676.179,8364414.035,12250.6,2375000
Singapore,SGP,Asia,South-Eastern Asia,1980,EFConsPerCap,0.488702687,0.121653856,0.477637112,0.149751895,0.011668333,2.335700416,3.585114299,13309,2415000
Singapore,SGP,Asia,South-Eastern Asia,1980,EFConsTotGHA,1179982.421,293735.6712,1153264.368,361578.9483,28173.42371,5639595.414,8656330.246,13309,2415000
Singapore,SGP,Asia,South-Eastern Asia,1981,EFConsPerCap,0.421251781,0.144154207,0.487222694,0.183606654,0.012591713,2.589921764,3.838748812,14039.4,2463000
Singapore,SGP,Asia,South-Eastern Asia,1981,EFConsTotGHA,1037648.449,355087.8494,1200151.302,452269.0892,31016.53596,6379624.786,9455798.012,14039.4,2463000
Singapore,SGP,Asia,South-Eastern Asia,1982,EFConsPerCap,0.511643748,0.164470915,0.402790291,0.210459311,0.015250815,2.816959203,4.121574282,14400.4,2520000
Singapore,SGP,Asia,South-Eastern Asia,1982,EFConsTotGHA,1289592.944,414547.2951,1015228.897,530460.5857,38439.52741,7100117.473,10388386.72,14400.4,2520000
Singapore,SGP,Asia,South-Eastern Asia,1983,EFConsPerCap,0.570509559,0.145549485,0.445258655,0.14063616,0.012369296,2.934964566,4.249287722,15428.5,2583000
Singapore,SGP,Asia,South-Eastern Asia,1983,EFConsTotGHA,1473763.108,375989.2508,1150209.964,363296.953,31952.8605,7581717.838,10976929.97,15428.5,2583000
Singapore,SGP,Asia,South-Eastern Asia,1984,EFConsPerCap,0.419253976,0.160286857,0.419733026,0.234205886,0.011743275,2.444516461,3.689739481,16472,2647000
Singapore,SGP,Asia,South-Eastern Asia,1984,EFConsTotGHA,1109756.881,424276.1018,1111024.917,619938.2921,31084.21276,6470586.133,9766666.538,16472,2647000
Singapore,SGP,Asia,South-Eastern Asia,1985,EFConsPerCap,0.496340892,0.11920121,0.256674627,0.199447597,0.01197527,2.366891454,3.450531049,16336.5,2709000
Singapore,SGP,Asia,South-Eastern Asia,1985,EFConsTotGHA,1344403.772,322871.9595,695236.5654,540229.72,32436.57322,6411032.922,9346211.512,16336.5,2709000
Singapore,SGP,Asia,South-Eastern Asia,1986,EFConsPerCap,0.565114073,0.133227125,0.312242662,0.161047531,0.012062742,2.324450808,3.508144941,16569.1,2767000
Singapore,SGP,Asia,South-Eastern Asia,1986,EFConsTotGHA,1563529.363,368606.1475,863897.3854,445578.2557,33374.59278,6431174.272,9706160.016,16569.1,2767000
Singapore,SGP,Asia,South-Eastern Asia,1987,EFConsPerCap,0.506902976,0.135484069,0.346420307,0.076424448,0.014558886,2.509765233,3.589555919,18077.5,2823000
Singapore,SGP,Asia,South-Eastern Asia,1987,EFConsTotGHA,1430900.968,382448.5061,977885.6628,215733.2304,41097.26057,7084640.788,10132706.42,18077.5,2823000
Singapore,SGP,Asia,South-Eastern Asia,1988,EFConsPerCap,0.508060232,0.157678709,0.338492257,0.13939243,0.00834096,2.836043431,3.98800802,19583.5,2880000
Singapore,SGP,Asia,South-Eastern Asia,1988,EFConsTotGHA,1463309.969,454144.6325,974921.9937,401476.6761,24023.54802,8168343.765,11486220.58,19583.5,2880000
Singapore,SGP,Asia,South-Eastern Asia,1989,EFConsPerCap,0.471834237,0.220231979,0.397161437,0.147940607,0.008965915,3.08135861,4.327492786,20953.4,2944000
Singapore,SGP,Asia,South-Eastern Asia,1989,EFConsTotGHA,1388905.359,648281.4359,1169096.275,435482.3921,26392.33548,9070379.285,12738537.08,20953.4,2944000
Singapore,SGP,Asia,South-Eastern Asia,1990,EFConsPerCap,0.668760218,0.272279185,0.432205113,0.172682263,0.007802993,3.254846365,4.808576136,22178.5,3016000
Singapore,SGP,Asia,South-Eastern Asia,1990,EFConsTotGHA,2017248.255,821302.9063,1303703.462,520878.7599,23536.94821,9817918.256,14504588.59,22178.5,3016000
Singapore,SGP,Asia,South-Eastern Asia,1991,EFConsPerCap,0.522707184,0.353385622,0.466247736,0.197151257,0.006728759,3.574518574,5.120739131,22997.8,3100000
Singapore,SGP,Asia,South-Eastern Asia,1991,EFConsTotGHA,1620439.361,1095527.262,1445409.984,611186.6582,20859.75913,11081329.6,15874752.62,22997.8,3100000
Singapore,SGP,Asia,South-Eastern Asia,1992,EFConsPerCap,0.452390642,0.244882346,0.45420636,0.218156611,0.006327562,4.334309573,5.710273095,23898.9,3193000
Singapore,SGP,Asia,South-Eastern Asia,1992,EFConsTotGHA,1444501.435,781919.1368,1450299.093,696582.7937,20204.15741,13839624.01,18233130.62,23898.9,3193000
Singapore,SGP,Asia,South-Eastern Asia,1993,EFConsPerCap,0.496457572,0.197826994,0.486588096,0.197008092,0.005392465,4.98295949,6.366232709,25990.3,3291000
Singapore,SGP,Asia,South-Eastern Asia,1993,EFConsTotGHA,1633980.891,651104.0346,1601497.683,648408.7986,17748.11269,16400315.06,20953054.58,25990.3,3291000
Singapore,SGP,Asia,South-Eastern Asia,1994,EFConsPerCap,0.474293528,0.211016789,0.558809001,0.191944665,0.005147287,5.484820488,6.926031758,27939.6,3389000
Singapore,SGP,Asia,South-Eastern Asia,1994,EFConsTotGHA,1607437.738,715161.2443,1893870.828,650523.5259,17444.77248,18588715.46,23473153.56,27939.6,3389000
Singapore,SGP,Asia,South-Eastern Asia,1995,EFConsPerCap,0.446363678,0.243724312,0.708987638,0.170062184,0.006146786,5.065094397,6.640378995,29008.5,3483000
Singapore,SGP,Asia,South-Eastern Asia,1995,EFConsTotGHA,1554523.951,848804.012,2469148.632,592265.3474,21407.04259,17639899.81,23126048.79,29008.5,3483000
Singapore,SGP,Asia,South-Eastern Asia,1996,EFConsPerCap,0.45378112,0.208640547,0.673201645,0.161751306,0.006879415,5.26896478,6.773218814,29951,3570000
Singapore,SGP,Asia,South-Eastern Asia,1996,EFConsTotGHA,1620034.936,744863.4621,2403383.781,577465.1161,24560.06396,18810626.19,24180933.55,29951,3570000
Singapore,SGP,Asia,South-Eastern Asia,1997,EFConsPerCap,0.433780863,0.220808478,0.563651597,0.166545916,0.007727994,6.042879321,7.435394169,31363.4,3653000
Singapore,SGP,Asia,South-Eastern Asia,1997,EFConsTotGHA,1584666.517,806646.4714,2059103.775,608417.1975,28231.51979,22075544,27162609.48,31363.4,3653000
Singapore,SGP,Asia,South-Eastern Asia,1998,EFConsPerCap,0.288819119,0.194288412,0.47540091,0.124156665,0.00906346,4.999542578,6.091271145,29641.2,3736000
Singapore,SGP,Asia,South-Eastern Asia,1998,EFConsTotGHA,1078892.494,725770.1973,1775874.375,463790.9514,33856.82677,18675941.43,22754126.28,29641.2,3736000
Singapore,SGP,Asia,South-Eastern Asia,1999,EFConsPerCap,0.508074466,0.228942394,0.50247865,0.142463738,0.010244872,5.405537713,6.797741833,31197.6,3823000
Singapore,SGP,Asia,South-Eastern Asia,1999,EFConsTotGHA,1942175.675,875159.7996,1920784.996,544584.7521,39162.25242,20663317.21,25985184.68,31197.6,3823000
Singapore,SGP,Asia,South-Eastern Asia,2000,EFConsPerCap,0.493803477,0.234119514,0.48885268,0.141288784,0.010553361,7.161637912,8.530255727,33390.1,3918000
Singapore,SGP,Asia,South-Eastern Asia,2000,EFConsTotGHA,1934810.872,917322.3799,1915412.759,553594.878,41349.96638,28060585.95,33423076.8,33390.1,3918000
Singapore,SGP,Asia,South-Eastern Asia,2001,EFConsPerCap,0.549079241,0.207859257,0.37143026,0.14237444,0.01160789,5.949244979,7.231596068,32191.9,4023000
Singapore,SGP,Asia,South-Eastern Asia,2001,EFConsTotGHA,2209077.56,836267.677,1494353.077,572806.5387,46701.32701,23935240.31,29094446.49,32191.9,4023000
Singapore,SGP,Asia,South-Eastern Asia,2002,EFConsPerCap,0.486715948,0.257322605,0.340895137,0.167919632,0.012863556,5.961664791,7.22738167,33243,4136000
Singapore,SGP,Asia,South-Eastern Asia,2002,EFConsTotGHA,2013105.879,1064312.053,1409976.41,694532.4082,53204.95661,24658042.32,29893174.03,33243,4136000
Singapore,SGP,Asia,South-Eastern Asia,2003,EFConsPerCap,0.490774384,0.179548838,0.444423622,0.227636853,0.0223432,4.770325069,6.135051966,35233.1,4255000
Singapore,SGP,Asia,South-Eastern Asia,2003,EFConsTotGHA,2088024.06,763899.4722,1890822.435,968492.3287,95060.25755,20295585.59,26101884.14,35233.1,4255000
Singapore,SGP,Asia,South-Eastern Asia,2004,EFConsPerCap,0.482999178,0.237813057,0.558982459,0.213393122,0.024913631,5.47566197,6.993763418,38117.4,4375000
Singapore,SGP,Asia,South-Eastern Asia,2004,EFConsTotGHA,2113232.485,1040486.819,2445676.813,933643.987,109002.867,23957280.41,30599323.38,38117.4,4375000
Singapore,SGP,Asia,South-Eastern Asia,2005,EFConsPerCap,0.473722731,0.228166223,0.446760688,0.235898671,0.026956,5.320793154,6.732297467,40020.3,4496000
Singapore,SGP,Asia,South-Eastern Asia,2005,EFConsTotGHA,2129634.645,1025728.054,2008425.98,1060489.5,121181.5005,23919784.11,30265243.79,40020.3,4496000
Singapore,SGP,Asia,South-Eastern Asia,2006,EFConsPerCap,0.470131899,0.214614761,0.568247576,0.245040078,0.029808061,5.744800336,7.272642711,42223.9,4615000
Singapore,SGP,Asia,South-Eastern Asia,2006,EFConsTotGHA,2169489.533,990369.888,2622258.071,1130771.779,137553.4727,26510186.21,33560628.95,42223.9,4615000
Singapore,SGP,Asia,South-Eastern Asia,2007,EFConsPerCap,0.483959155,0.223361237,0.569253467,0.24429772,0.025432146,5.47032307,7.016626795,44191.2,4733000
Singapore,SGP,Asia,South-Eastern Asia,2007,EFConsTotGHA,2290477.067,1057121.839,2694157.139,1156209.814,120365.0072,25889890.54,33208221.4,44191.2,4733000
Singapore,SGP,Asia,South-Eastern Asia,2008,EFConsPerCap,0.534411479,0.198696077,0.49162169,0.23736375,0.029528065,6.26849935,7.760120411,42650.1,4850000
Singapore,SGP,Asia,South-Eastern Asia,2008,EFConsTotGHA,2591703.358,963604.4707,2384188.281,1151128.768,143200.488,30399966.05,37633791.41,42650.1,4850000
Singapore,SGP,Asia,South-Eastern Asia,2009,EFConsPerCap,0.534505074,0.211839886,0.367379461,0.234913426,0.030778017,5.709355251,7.088771115,41133.3,4965000
Singapore,SGP,Asia,South-Eastern Asia,2009,EFConsTotGHA,2653871.193,1051806.239,1824075.796,1166368.674,152815.9365,28347520.31,35196458.15,41133.3,4965000
Singapore,SGP,Asia,South-Eastern Asia,2010,EFConsPerCap,0.605996769,0.214589132,0.434284634,0.230000651,0.032788426,5.235944228,6.75360384,46569.7,5079000
Singapore,SGP,Asia,South-Eastern Asia,2010,EFConsTotGHA,3077833.325,1089889.609,2205714.267,1168164.096,166531.1051,26593151.09,34301283.49,46569.7,5079000
Singapore,SGP,Asia,South-Eastern Asia,2011,EFConsPerCap,0.626164114,0.250193719,0.736758394,0.229830717,0.033897228,5.717532856,7.594377027,48447.7,5191000
Singapore,SGP,Asia,South-Eastern Asia,2011,EFConsTotGHA,3250211.231,1298673.014,3824269.634,1192975.388,175949.3235,29677825.82,39419904.41,48447.7,5191000
Singapore,SGP,Asia,South-Eastern Asia,2012,EFConsPerCap,0.708628092,0.235322395,0.758049375,0.219356682,0.03485894,5.578621445,7.534836927,49103.7,5300000
Singapore,SGP,Asia,South-Eastern Asia,2012,EFConsTotGHA,3755388.757,1247095.742,4017297.837,1162485.126,184735.6501,29564016.03,39931019.14,49103.7,5300000
Singapore,SGP,Asia,South-Eastern Asia,2013,EFConsPerCap,0.601467279,0.239900153,0.542595388,0.218305156,0.040301488,4.955789782,6.598359247,50731.3,5405000
Singapore,SGP,Asia,South-Eastern Asia,2013,EFConsTotGHA,3250936.519,1296662.669,2932733.373,1179941.498,217829.9366,26786092.17,35664196.16,50731.3,5405000
Singapore,SGP,Asia,South-Eastern Asia,2014,EFConsPerCap,0.583682877,0.236097871,0.346808203,0.234337289,0.042258644,4.414203166,5.85738805,51865.7,5507000
Singapore,SGP,Asia,South-Eastern Asia,2014,EFConsTotGHA,3214102.201,1300094.14,1909730.53,1290399.338,232701.0193,24307206.32,32254233.55,51865.7,5507000
Tajikistan,TJK,Asia,Central Asia,1992,EFConsPerCap,,,,,,,1.506336918,809.11,5523000
Tajikistan,TJK,Asia,Central Asia,1992,EFConsTotGHA,,,,,,,8319815.067,809.11,5523000
Tajikistan,TJK,Asia,Central Asia,1993,EFConsPerCap,,,,,,,1.230454109,665.396,5617000
Tajikistan,TJK,Asia,Central Asia,1993,EFConsTotGHA,,,,,,,6911214.397,665.396,5617000
Tajikistan,TJK,Asia,Central Asia,1994,EFConsPerCap,,,,,,,1.024230069,515.763,5703000
Tajikistan,TJK,Asia,Central Asia,1994,EFConsTotGHA,,,,,,,5840784.495,515.763,5703000
Tajikistan,TJK,Asia,Central Asia,1995,EFConsPerCap,,,,,,,0.917146811,445.156,5784000
Tajikistan,TJK,Asia,Central Asia,1995,EFConsTotGHA,,,,,,,5305079.883,445.156,5784000
Tajikistan,TJK,Asia,Central Asia,1996,EFConsPerCap,,,,,,,0.79182268,365.438,5862000
Tajikistan,TJK,Asia,Central Asia,1996,EFConsTotGHA,,,,,,,4641838.92,365.438,5862000
